   18.897261235    0.233063230    0.190457878
   19.023242977    0.233840305    0.190024628
   19.149224718    0.233243601    0.185980650
   19.275206460    0.231152797    0.178069629
   19.401188202    0.227149079    0.165832567
   19.527169943    0.221193728    0.148646763
   19.653151685    0.212826333    0.125664550
   19.779133426    0.201355715    0.095749537
   19.905115168    0.186490120    0.057706504
   20.031096909    0.167202782    0.009932429
   20.157078651    0.142374014   -0.050338801
   20.283060393    0.111189566   -0.125982800
   20.409042134    0.071609480   -0.217730603
   20.535023876    0.021829581   -0.323545609
   20.661005617   -0.040056693   -0.439473459
   20.786987359   -0.117845738   -0.560588949
   20.912969100   -0.214265316   -0.681774891
   21.038950842   -0.333456301   -0.797927781
   21.164932584   -0.481745450   -0.904032895
   21.290914325   -0.659883259   -0.995908345
   21.416896067   -0.876752939   -1.071201391
   21.542877808   -1.159079580   -1.130201381
   21.668859550   -1.509039458   -1.175473133
   21.794841291   -1.877136243   -1.209696654
   21.920823033   -2.199904834   -1.234271647
   22.046804775   -2.433096942   -1.250052239
   22.172786516   -2.554503465   -1.257791406
   22.298768258   -2.560127596   -1.257794340
   22.424749999   -2.450322745   -1.250070843
   22.550731741   -2.227591287   -1.234327651
   22.676713482   -1.911779627   -1.209817480
   22.802695224   -1.545249939   -1.175693241
   22.928676966   -1.189796990   -1.130627582
   23.054658707   -0.898876280   -1.072039218
   23.180640449   -0.675951424   -0.997232469
   23.306622190   -0.493615350   -0.905592151
   23.432603932   -0.341124039   -0.799227392
   23.558585673   -0.218057539   -0.682165414
   23.684567415   -0.117913226   -0.559344710
   23.810549157   -0.036624884   -0.435877120
   23.936530898    0.028637118   -0.316850500
   24.062512640    0.081988474   -0.207206370
   24.188494381    0.124974241   -0.111040925
   24.314476123    0.159757227   -0.030590788
   24.440457864    0.188452801    0.034613726
   24.566439606    0.211515768    0.087343988
   24.692421348    0.230591072    0.130548014
   24.818403089    0.246484621    0.165983748
   24.944384831    0.259328538    0.194924586
   25.070366572    0.270372736    0.218655064
   25.196348314    0.279626980    0.238163000
   25.322330055    0.287289517    0.254253523
   25.448311797    0.294223698    0.267634690
   25.574293539    0.300025610    0.278811325
   25.700275280    0.305103195    0.288229200
   25.826257022    0.309906844    0.296256169
   25.952238763    0.313919750    0.303140771
   26.078220505    0.317741167    0.309132329
   26.204202246    0.321406536    0.314410734
   26.330183988    0.324515229    0.319098186
   26.456165729    0.327743456    0.323339096
   26.582147471    0.330769298    0.327210791
   26.708129213    0.333457155    0.330778740
   26.834110954    0.336403946    0.334127920
   26.960092696    0.339051087    0.337281165
   27.086074437    0.341585369    0.340282367
   27.212056179    0.344377511    0.343178394
   27.338037920    0.346798640    0.345966198
   27.464019662    0.349321606    0.348683545
   27.590001404    0.351994389    0.351349398
   27.715983145    0.354296016    0.353953057
   27.841964887    0.356869463    0.356530410
   27.967946628    0.359421741    0.359078879
   28.093928370    0.361689793    0.361591797
   28.219910111    0.364320653    0.364101227
   28.345891853    0.366748336    0.366589166
   28.471873595    0.369053266    0.369059548
   28.597855336    0.371711823    0.371536034
   28.723837078    0.374026330    0.373992362
   28.849818819    0.376418733    0.376444947
   28.975800561    0.379055775    0.378904506
   29.101782302    0.381290706    0.381344525
   29.227764044    0.383794347    0.383791583
   29.353745786    0.386358226    0.386240923
   29.479727527    0.388566432    0.388673499
   29.605709269    0.391174035    0.391120414
   29.731691010    0.393626542    0.393562134
   29.857672752    0.395869877    0.395993014
   29.983654493    0.398544543    0.398441198
   30.109636235    0.400873046    0.400876587
   30.235617977    0.403208105    0.403309722
   30.361599718    0.405891460    0.405758297
   30.487581460    0.408114825    0.408188761
   30.613563201    0.410578348    0.410626637
   30.739544943    0.413204292    0.413073612
   30.865526684    0.415370981    0.415501240
   30.991508426    0.417968849    0.417944845
   31.117490168    0.420480204    0.420388050
   31.243471909    0.422658581    0.422815577
   31.369453651    0.425361484    0.425264353
   31.495435392    0.427725782    0.427702237
   31.621417134    0.429988428    0.430132691
   31.747398875    0.432735954    0.432584700
   31.873380617    0.434956465    0.435016912
   31.999362359    0.437361851    0.437452985
   32.125344100    0.440074772    0.439905298
   32.251325842    0.442193655    0.442332958
   32.377307583    0.444769363    0.444776369
   32.503289325    0.447367733    0.447225690
   32.629271066    0.449459681    0.449651323
   32.755252808    0.452191712    0.452102315
   32.881234550    0.454615867    0.454545730
   33.007216291    0.456773490    0.456972874
   33.133198033    0.459604320    0.459429978
   33.259179774    0.461832333    0.461865686
   33.385161516    0.464144506    0.464298222
   33.511143257    0.466981559    0.466758361
   33.637124999    0.469040455    0.469186230
   33.763106740    0.471569439    0.471627596
   33.889088482    0.474303224    0.474086520
   34.015070224    0.476269781    0.476508361
   34.141051965    0.479031394    0.478960814
   34.267033707    0.481560022    0.481413771
   34.393015448    0.483550094    0.483833256
   34.518997190    0.486501812    0.486297294
   34.644978931    0.488757248    0.488739704
   34.770960673    0.490904795    0.491162034
   34.896942415    0.493945044    0.493636189
   35.022924156    0.495915771    0.496064127
   35.148905898    0.498345064    0.498495734
   35.274887639    0.501324618    0.500976722
   35.400869381    0.503070085    0.503386568
   35.526851122    0.505866100    0.505835671
   35.652832864    0.508609707    0.508318777
   35.778814606    0.510264025    0.510704066
   35.904796347    0.513446363    0.513186166
   36.030778089    0.515779747    0.515664826
   36.156759830    0.517545929    0.517994571
   36.282741572    0.521050062    0.520591681
   36.408723313    0.522824144    0.523024912
   36.534705055    0.524967418    0.523950714
   36.660686797    0.528632148    0.523005080
   36.786668538    0.529729689    0.520513562
   36.912650280    0.532599154    0.516384546
   37.038632021    0.536142827    0.510539367
   37.164613763    0.536421669    0.503085370
   37.290595504    0.540638397    0.493988221
   37.416577246    0.543510984    0.483203529
   37.542558988    0.542341393    0.470786191
   37.668540729    0.550638330    0.456739456
