# energy grid [eV]  eels components [arbitrary units]
#
    3.987975952    0.287413221    0.287413218    0.125207843
    4.008016032    0.297761615    0.297761612    0.125450955
    4.028056112    0.312224247    0.312224244    0.124949896
    4.048096192    0.325485774    0.325485771    0.124865814
    4.068136273    0.335254079    0.335254076    0.126078759
    4.088176353    0.342392393    0.342392390    0.127976016
    4.108216433    0.347506113    0.347506110    0.129392616
    4.128256513    0.347031545    0.347031542    0.129917610
    4.148296593    0.335174485    0.335174482    0.130073095
    4.168336673    0.310280538    0.310280535    0.130613924
    4.188376754    0.276930575    0.276930572    0.131902399
    4.208416834    0.243708905    0.243708902    0.133076628
    4.228456914    0.217645475    0.217645472    0.131389841
    4.248496994    0.201006752    0.201006749    0.124753985
    4.268537074    0.192419882    0.192419878    0.114840036
    4.288577154    0.188899996    0.188899992    0.104884531
    4.308617234    0.187644731    0.187644728    0.096384571
    4.328657315    0.187321375    0.187321372    0.089228551
    4.348697395    0.187713986    0.187713984    0.082946576
    4.368737475    0.189218824    0.189218822    0.077362163
    4.388777555    0.192318355    0.192318352    0.072843845
    4.408817635    0.197020342    0.197020340    0.069845793
    4.428857715    0.203618476    0.203618473    0.068203864
    4.448897796    0.212921549    0.212921546    0.067168462
    4.468937876    0.224934989    0.224934986    0.065973233
    4.488977956    0.238512794    0.238512789    0.064307525
    4.509018036    0.253085687    0.253085681    0.062527875
    4.529058116    0.268851932    0.268851925    0.061242112
    4.549098196    0.284463541    0.284463534    0.060791501
    4.569138277    0.296509909    0.296509902    0.061321004
    4.589178357    0.303004276    0.303004268    0.062843644
    4.609218437    0.305862837    0.305862829    0.065182896
    4.629258517    0.307151410    0.307151402    0.068271071
    4.649298597    0.307046067    0.307046061    0.072096772
    4.669338677    0.307168068    0.307168062    0.076366071
    4.689378758    0.309363603    0.309363597    0.080535715
    4.709418838    0.311060146    0.311060141    0.084105384
    4.729458918    0.308232999    0.308232994    0.087044247
    4.749498998    0.300939849    0.300939844    0.089310777
    4.769539078    0.292489408    0.292489404    0.090387874
    4.789579158    0.286503661    0.286503657    0.090407559
    4.809619238    0.285470994    0.285470992    0.090392286
    4.829659319    0.289580621    0.289580620    0.090786610
    4.849699399    0.296756196    0.296756195    0.091081570
    4.869739479    0.304082997    0.304082997    0.090822346
    4.889779559    0.309566363    0.309566362    0.089958079
    4.909819639    0.313123878    0.313123877    0.088499551
    4.929859719    0.315706277    0.315706276    0.086778223
    4.949899800    0.319366425    0.319366424    0.085385002
    4.969939880    0.326772153    0.326772152    0.084900614
    4.989979960    0.337910619    0.337910617    0.085787756
    5.010020040    0.347875461    0.347875459    0.088025814
    5.030060120    0.348658358    0.348658356    0.091159154
    5.050100200    0.337040078    0.337040076    0.094398737
    5.070140281    0.319346550    0.319346549    0.096831975
    5.090180361    0.304038868    0.304038868    0.098096746
    5.110220441    0.294343137    0.294343138    0.098370442
    5.130260521    0.290058441    0.290058442    0.098060414
    5.150300601    0.291332759    0.291332761    0.098152408
    5.170340681    0.298249096    0.298249098    0.099895788
    5.190380762    0.309571278    0.309571280    0.103735783
    5.210420842    0.322854738    0.322854740    0.109246695
    5.230460922    0.334796773    0.334796775    0.115700040
    5.250501002    0.342424246    0.342424247    0.122297074
    5.270541082    0.346427467    0.346427468    0.128270603
    5.290581162    0.351681651    0.351681651    0.133216429
    5.310621242    0.362167138    0.362167137    0.137417881
    5.330661323    0.377704420    0.377704419    0.141606692
    5.350701403    0.395602783    0.395602782    0.146283827
    5.370741483    0.414765956    0.414765955    0.151614951
    5.390781563    0.434596227    0.434596226    0.157566393
    5.410821643    0.450856918    0.450856918    0.163452612
    5.430861723    0.455997748    0.455997748    0.168401975
    5.450901804    0.445590386    0.445590387    0.172200377
    5.470941884    0.425599823    0.425599825    0.175177947
    5.490981964    0.407495541    0.407495544    0.178318037
    5.511022044    0.398781837    0.398781840    0.182162701
    5.531062124    0.400084827    0.400084829    0.185584576
    5.551102204    0.405498648    0.405498649    0.187190310
    5.571142285    0.404029704    0.404029703    0.186975306
    5.591182365    0.388589073    0.388589070    0.185873838
    5.611222445    0.364466881    0.364466876    0.184613148
    5.631262525    0.341983396    0.341983390    0.184203893
    5.651302605    0.326158137    0.326158131    0.186023210
    5.671342685    0.316617112    0.316617106    0.190156761
    5.691382766    0.312732320    0.312732315    0.195458920
    5.711422846    0.314821881    0.314821876    0.200758237
    5.731462926    0.321177590    0.321177586    0.204728293
    5.751503006    0.327929346    0.327929342    0.206578174
    5.771543086    0.332599165    0.332599162    0.207676496
    5.791583166    0.336569347    0.336569345    0.210258910
    5.811623246    0.342485602    0.342485600    0.215674049
    5.831663327    0.351088573    0.351088571    0.224694928
    5.851703407    0.361315473    0.361315471    0.237732868
    5.871743487    0.371021197    0.371021195    0.254124589
    5.891783567    0.377553395    0.377553392    0.271758759
    5.911823647    0.379939652    0.379939649    0.288666215
    5.931863727    0.379132408    0.379132405    0.303212102
    5.951903808    0.375289133    0.375289129    0.312883436
    5.971943888    0.368371888    0.368371883    0.317559768
    5.991983968    0.360680622    0.360680617    0.321156386
    6.012024048    0.355192447    0.355192443    0.326907282
    6.032064128    0.353523718    0.353523713    0.334062010
    6.052104208    0.357478355    0.357478351    0.340575646
    6.072144289    0.369307673    0.369307669    0.347515285
    6.092184369    0.389320526    0.389320522    0.357246995
    6.112224449    0.413926679    0.413926676    0.369946784
    6.132264529    0.435519530    0.435519526    0.386726306
    6.152304609    0.445774163    0.445774157    0.411601404
    6.172344689    0.441135167    0.441135160    0.446256162
    6.192384770    0.425283868    0.425283859    0.485584078
    6.212424850    0.406783793    0.406783784    0.519372605
    6.232464930    0.393497683    0.393497674    0.541004515
    6.252505010    0.388566185    0.388566176    0.553955965
    6.272545090    0.390410443    0.390410435    0.565309477
    6.292585170    0.395096091    0.395096083    0.577900103
    6.312625251    0.399424789    0.399424782    0.590007095
    6.332665331    0.403308823    0.403308817    0.596738686
    6.352705411    0.408614139    0.408614134    0.595305854
    6.372745491    0.415313740    0.415313737    0.591407744
    6.392785571    0.420256181    0.420256179    0.591841080
    6.412825651    0.421524374    0.421524374    0.595143195
    6.432865731    0.421220904    0.421220904    0.595791738
    6.452905812    0.422367736    0.422367736    0.590799929
    6.472945892    0.426932515    0.426932515    0.583243759
    6.492985972    0.436688204    0.436688203    0.578673816
    6.513026052    0.453134590    0.453134589    0.577557599
    6.533066132    0.476120902    0.476120900    0.578679790
    6.553106212    0.502496748    0.502496746    0.584623031
    6.573146293    0.526052776    0.526052772    0.600170062
    6.593186373    0.541409588    0.541409581    0.624579748
    6.613226453    0.550061728    0.550061719    0.644765231
    6.633266533    0.560122359    0.560122349    0.646006870
    6.653306613    0.577544229    0.577544217    0.630580442
    6.673346693    0.597314682    0.597314669    0.613268050
    6.693386774    0.606265699    0.606265684    0.605609898
    6.713426854    0.599641201    0.599641184    0.608879248
    6.733466934    0.587557538    0.587557520    0.615240912
    6.753507014    0.580934009    0.580933990    0.612638976
    6.773547094    0.583364544    0.583364524    0.589471893
    6.793587174    0.595414805    0.595414784    0.542424760
    6.813627255    0.617278926    0.617278906    0.483925709
    6.833667335    0.647773846    0.647773827    0.432345873
    6.853707415    0.683068860    0.683068845    0.397861323
    6.873747495    0.713756471    0.713756461    0.381038965
    6.893787575    0.725920489    0.725920484    0.377732985
    6.913827655    0.714214316    0.714214314    0.382328474
    6.933867735    0.689957611    0.689957608    0.389121231
    6.953907816    0.669621928    0.669621925    0.393795773
    6.973947896    0.662789421    0.662789416    0.395637840
    6.993987976    0.669487488    0.669487481    0.398015572
    7.014028056    0.680474905    0.680474897    0.403497411
    7.034068136    0.683865742    0.683865732    0.409804706
    7.054108216    0.677453536    0.677453525    0.414460054
    7.074148297    0.669147453    0.669147442    0.418826064
    7.094188377    0.668106658    0.668106648    0.425206849
    7.114228457    0.679233825    0.679233817    0.434635439
    7.134268537    0.698016040    0.698016035    0.445763464
    7.154308617    0.711772405    0.711772404    0.453088177
    7.174348697    0.711542539    0.711542542    0.450074018
    7.194388778    0.701019103    0.701019107    0.437343591
    7.214428858    0.691984609    0.691984615    0.422007514
    7.234468938    0.692617722    0.692617730    0.408445233
    7.254509018    0.702073921    0.702073931    0.396424469
    7.274549098    0.716917698    0.716917711    0.384644072
    7.294589178    0.734377189    0.734377206    0.372982213
    7.314629259    0.751064676    0.751064697    0.362240869
    7.334669339    0.768162565    0.768162588    0.352231302
    7.354709419    0.794714804    0.794714829    0.342451246
    7.374749499    0.839579861    0.839579884    0.333615871
    7.394789579    0.897093380    0.897093396    0.325122591
    7.414829659    0.941732062    0.941732064    0.313536155
    7.434869739    0.942790851    0.942790836    0.297812946
    7.454909820    0.894099374    0.894099346    0.281567331
    7.474949900    0.820761755    0.820761723    0.267619888
    7.494989980    0.750299332    0.750299302    0.256248170
    7.515030060    0.696607289    0.696607262    0.248115123
    7.535070140    0.664261128    0.664261105    0.244125701
    7.555110220    0.652112863    0.652112843    0.243356750
    7.575150301    0.654805261    0.654805243    0.244029617
    7.595190381    0.665755576    0.665755558    0.245761296
    7.615230461    0.679569934    0.679569915    0.248481949
    7.635270541    0.692837937    0.692837917    0.249482935
    7.655310621    0.703824285    0.703824263    0.244698145
    7.675350701    0.712761530    0.712761507    0.233913529
    7.695390782    0.720769505    0.720769481    0.220920664
    7.715430862    0.728312137    0.728312114    0.209516617
    7.735470942    0.734719607    0.734719584    0.202037701
    7.755511022    0.738317985    0.738317964    0.199817268
    7.775551102    0.738385948    0.738385928    0.203221099
    7.795591182    0.735925347    0.735925329    0.211077791
    7.815631263    0.736729025    0.736729007    0.220883817
    7.835671343    0.747464229    0.747464212    0.229726079
    7.855711423    0.767052694    0.767052677    0.235581484
    7.875751503    0.786923084    0.786923066    0.239047320
    7.895791583    0.791534566    0.791534546    0.242713964
    7.915831663    0.766617145    0.766617124    0.248108537
    7.935871743    0.717793981    0.717793961    0.254327824
    7.955911824    0.666015367    0.666015348    0.260152860
    7.975951904    0.626980723    0.626980706    0.265825383
    7.995991984    0.604229229    0.604229213    0.271256646
    8.016032064    0.592844802    0.592844786    0.275096780
    8.036072144    0.586052263    0.586052247    0.276684199
    8.056112224    0.579668637    0.579668620    0.277129824
    8.076152305    0.571238134    0.571238117    0.277808478
    8.096192385    0.559592357    0.559592340    0.277568683
    8.116232465    0.545822229    0.545822212    0.273562182
    8.136272545    0.533355250    0.533355233    0.266191617
    8.156312625    0.526691485    0.526691469    0.259199871
    8.176352705    0.527153914    0.527153899    0.253483588
    8.196392786    0.532358972    0.532358957    0.246624052
    8.216432866    0.540829811    0.540829797    0.238688680
    8.236472946    0.552320440    0.552320426    0.233444289
    8.256513026    0.566350154    0.566350142    0.233949235
    8.276553106    0.584331033    0.584331021    0.240161504
    8.296593186    0.609419889    0.609419877    0.250396126
    8.316633267    0.641970384    0.641970372    0.262657153
    8.336673347    0.677146268    0.677146254    0.273994146
    8.356713427    0.706778096    0.706778079    0.281133991
    8.376753507    0.720679565    0.720679543    0.283777107
    8.396793587    0.709933869    0.709933844    0.283942484
    8.416833667    0.675571420    0.675571393    0.282901090
    8.436873747    0.629242564    0.629242535    0.281837377
    8.456913828    0.582496441    0.582496412    0.282190982
    8.476953908    0.541739726    0.541739698    0.284703233
    8.496993988    0.507806240    0.507806211    0.290035616
    8.517034068    0.479074812    0.479074785    0.299071412
    8.537074148    0.455521928    0.455521901    0.310797774
    8.557114228    0.437586828    0.437586803    0.322314219
    8.577154309    0.423181962    0.423181938    0.332208251
    8.597194389    0.406861850    0.406861827    0.341018749
    8.617234469    0.384553133    0.384553111    0.349205968
    8.637274549    0.359356169    0.359356149    0.357156326
    8.657314629    0.338708215    0.338708198    0.365931436
    8.677354709    0.327194361    0.327194346    0.375885655
    8.697394790    0.324932197    0.324932184    0.384770189
    8.717434870    0.330102909    0.330102897    0.390022211
    8.737474950    0.339653128    0.339653117    0.393295724
    8.757515030    0.348865547    0.348865536    0.400033516
    8.777555110    0.352513533    0.352513522    0.415349788
    8.797595190    0.347291315    0.347291304    0.441968747
    8.817635271    0.336312700    0.336312689    0.479804546
    8.837675351    0.327786574    0.327786564    0.523144244
    8.857715431    0.327363832    0.327363822    0.555941201
    8.877755511    0.334822003    0.334821993    0.559309885
    8.897795591    0.346211442    0.346211431    0.534124133
    8.917835671    0.357009113    0.357009101    0.500103634
    8.937875752    0.364915821    0.364915808    0.472769391
    8.957915832    0.370397857    0.370397843    0.457161943
    8.977955912    0.374654130    0.374654116    0.452122024
    8.997995992    0.378737324    0.378737310    0.451391193
    9.018036072    0.383360931    0.383360917    0.449139999
    9.038076152    0.388460397    0.388460383    0.446885893
    9.058116232    0.394292005    0.394291993    0.448560350
    9.078156313    0.401398809    0.401398799    0.454135928
    9.098196393    0.408608466    0.408608456    0.462082795
    9.118236473    0.414132262    0.414132253    0.470287785
    9.138276553    0.417259263    0.417259254    0.473492676
    9.158316633    0.418477755    0.418477746    0.467215472
    9.178356713    0.419820981    0.419820971    0.452968152
    9.198396794    0.423183663    0.423183651    0.434351932
    9.218436874    0.427403924    0.427403912    0.412588093
    9.238476954    0.427958946    0.427958933    0.388234931
    9.258517034    0.420404646    0.420404632    0.363198751
    9.278557114    0.404188870    0.404188857    0.339844124
    9.298597194    0.383666409    0.383666395    0.318236988
    9.318637275    0.365366445    0.365366432    0.295214432
    9.338677355    0.352837570    0.352837557    0.269462014
    9.358717435    0.344845975    0.344845963    0.244831557
    9.378757515    0.339584234    0.339584222    0.225881183
    9.398797595    0.337857372    0.337857360    0.214056086
    9.418837675    0.340648321    0.340648309    0.207778386
    9.438877756    0.344945521    0.344945509    0.203840796
    9.458917836    0.344059604    0.344059591    0.200069680
    9.478957916    0.334426171    0.334426158    0.197347479
    9.498997996    0.319398222    0.319398209    0.197635050
    9.519038076    0.305269391    0.305269378    0.201079849
    9.539078156    0.296532290    0.296532278    0.206264010
    9.559118236    0.293522373    0.293522362    0.212280716
    9.579158317    0.293372818    0.293372807    0.219041984
    9.599198397    0.293483002    0.293482993    0.225737470
    9.619238477    0.294420329    0.294420320    0.231104696
    9.639278557    0.298199380    0.298199371    0.235569299
